en:Andric-Most_na_Drine:0:shuff:4,cs:Andric-Most_na_Drine:0:shuff:5,extinguished,extinguish,zhasne,zhasnout,pf
en:Andric-Most_na_Drine:0:shuff:5539,cs:Andric-Most_na_Drine:0:shuff:5673,find,find,nenacházela,nacházet,impf
en:Andric-Most_na_Drine:0:shuff:5542,cs:Andric-Most_na_Drine:0:shuff:5676,struck,strike,bily,bít,impf
en:Andric-Most_na_Drine:0:shuff:5546,cs:Andric-Most_na_Drine:0:shuff:5681,sitting,sit,sedí,sedět,impf
en:Andric-Most_na_Drine:0:shuff:5547,cs:Andric-Most_na_Drine:0:shuff:5682,acknowledge,acknowledge,neuznat,uznat,pf
en:Andric-Most_na_Drine:0:shuff:5550,cs:Andric-Most_na_Drine:0:shuff:5684,consisted,consist,skládala,skládat,impf
en:Andric-Most_na_Drine:0:shuff:5555,cs:Andric-Most_na_Drine:0:shuff:5690,come,come,přijít,přijít,pf
en:Andric-Most_na_Drine:0:shuff:5556,cs:Andric-Most_na_Drine:0:shuff:5691,gave,give,dodávají,dodávat,impf
en:Andric-Most_na_Drine:0:shuff:5557,cs:Andric-Most_na_Drine:0:shuff:5692,spoke,speak,mluvil,mluvit,impf
en:Andric-Most_na_Drine:0:shuff:5558,cs:Andric-Most_na_Drine:0:shuff:5693,called,call,říká,říkat,impf
en:Andric-Most_na_Drine:0:shuff:5559,cs:Andric-Most_na_Drine:0:shuff:5694,served,serve,slouží,sloužit,impf
en:Andric-Most_na_Drine:0:shuff:5559,cs:Andric-Most_na_Drine:0:shuff:5694,made,make,působí,působit,impf
en:Andric-Most_na_Drine:0:shuff:5561,cs:Andric-Most_na_Drine:0:shuff:5696,see,see,vidím,vidět,impf
en:Andric-Most_na_Drine:0:shuff:5561,cs:Andric-Most_na_Drine:0:shuff:5696,see,see,vidím,vidět,impf
en:Andric-Most_na_Drine:0:shuff:5562,cs:Andric-Most_na_Drine:0:shuff:5697,demanding,demand,žádal,žádat,impf
en:Andric-Most_na_Drine:0:shuff:5562,cs:Andric-Most_na_Drine:0:shuff:5697,heard,hear,neslyšel,slyšet,impf
en:Andric-Most_na_Drine:0:shuff:5564,cs:Andric-Most_na_Drine:0:shuff:5699,sat,sit,Sedl,sednout,pf
en:Andric-Most_na_Drine:0:shuff:5567,cs:Andric-Most_na_Drine:0:shuff:5703,come,come,přijel,přijet,pf
en:Andric-Most_na_Drine:0:shuff:5568,cs:Andric-Most_na_Drine:0:shuff:5704,accustomed,accustom,Zvykli,zvyknout,pf
en:Andric-Most_na_Drine:0:shuff:5569,cs:Andric-Most_na_Drine:0:shuff:5705,hastening,hasten,zrychlil,zrychlit,pf
en:Andric-Most_na_Drine:0:shuff:5569,cs:Andric-Most_na_Drine:0:shuff:5705,speeded,speed,zrychlil,zrychlit,pf
en:Andric-Most_na_Drine:0:shuff:5569,cs:Andric-Most_na_Drine:0:shuff:5705,quickens,quicken,zrychlil,zrychlit,pf
en:Andric-Most_na_Drine:0:shuff:5569,cs:Andric-Most_na_Drine:0:shuff:5705,rushes,rush,zrychlil,zrychlit,pf
en:Andric-Most_na_Drine:0:shuff:5569,cs:Andric-Most_na_Drine:0:shuff:5705,speeded,speed,zrychluje,zrychlovat,impf
en:Andric-Most_na_Drine:0:shuff:5569,cs:Andric-Most_na_Drine:0:shuff:5705,quickens,quicken,zrychluje,zrychlovat,impf
en:Andric-Most_na_Drine:0:shuff:5569,cs:Andric-Most_na_Drine:0:shuff:5705,breaks,break,zlomí,zlomit,pf
en:Andric-Most_na_Drine:0:shuff:5570,cs:Andric-Most_na_Drine:0:shuff:5706,passed,pass,Uplynuly,uplynout,pf
en:Andric-Most_na_Drine:0:shuff:5571,cs:Andric-Most_na_Drine:0:shuff:5707,maintained,maintain,udržovali,udržovat,impf
en:Andric-Most_na_Drine:0:shuff:5571,cs:Andric-Most_na_Drine:0:shuff:5707,changing,change,měnit,měnit,impf
en:Andric-Most_na_Drine:0:shuff:5571,cs:Andric-Most_na_Drine:0:shuff:5707,accepted,accept,přijímali,přijímat,impf
en:Andric-Most_na_Drine:0:shuff:5573,cs:Andric-Most_na_Drine:0:shuff:5709,love,love,milovat,milovat,impf
en:Andric-Most_na_Drine:0:shuff:5573,cs:Andric-Most_na_Drine:0:shuff:5709,tormented,torment,trápit,trápit,impf
en:Andric-Most_na_Drine:0:shuff:5573,cs:Andric-Most_na_Drine:0:shuff:5709,torture,torture,trápit,trápit,impf
en:Andric-Most_na_Drine:0:shuff:5574,cs:Andric-Most_na_Drine:0:shuff:5710,speak,speak,nemluvil,mluvit,impf
en:Andric-Most_na_Drine:0:shuff:5576,cs:Andric-Most_na_Drine:0:shuff:5713,felt,feel,cítila,cítit,impf
en:Andric-Most_na_Drine:0:shuff:5580,cs:Andric-Most_na_Drine:0:shuff:5718,died,die,zemřel,zemřít,pf
en:Andric-Most_na_Drine:0:shuff:5580,cs:Andric-Most_na_Drine:0:shuff:5718,went,go,zemřel,zemřít,pf
en:Andric-Most_na_Drine:0:shuff:5580,cs:Andric-Most_na_Drine:0:shuff:5718,died,die,zemřel,zemřít,pf
en:Andric-Most_na_Drine:0:shuff:5580,cs:Andric-Most_na_Drine:0:shuff:5718,continued,continue,pokračoval,pokračovat,impf
en:Andric-Most_na_Drine:0:shuff:5580,cs:Andric-Most_na_Drine:0:shuff:5718,went,go,pokračoval,pokračovat,impf
en:Andric-Most_na_Drine:0:shuff:5581,cs:Andric-Most_na_Drine:0:shuff:5719,remained,remain,zůstal,zůstat,pf
en:Andric-Most_na_Drine:0:shuff:5584,cs:Andric-Most_na_Drine:0:shuff:5722,looked,look,nepodívat,podívat,pf
en:Andric-Most_na_Drine:0:shuff:5586,cs:Andric-Most_na_Drine:0:shuff:5724,done,do,udělat,udělat,pf
en:Andric-Most_na_Drine:0:shuff:5586,cs:Andric-Most_na_Drine:0:shuff:5724,done,do,udělat,udělat,pf
en:Andric-Most_na_Drine:0:shuff:5590,cs:Andric-Most_na_Drine:0:shuff:5728,held,hold,drží,držet,impf
en:Andric-Most_na_Drine:0:shuff:5592,cs:Andric-Most_na_Drine:0:shuff:5730,existed,exist,existovaly,existovat,impf
en:Andric-Most_na_Drine:0:shuff:5592,cs:Andric-Most_na_Drine:0:shuff:5730,extend,extend,rozšiřujeme,rozšiřovat,impf
en:Andric-Most_na_Drine:0:shuff:5592,cs:Andric-Most_na_Drine:0:shuff:5730,desire,desire,přejeme,přát,impf
en:Andric-Most_na_Drine:0:shuff:5593,cs:Andric-Most_na_Drine:0:shuff:5731,agreed,agree,souhlasili,souhlasit,impf
en:Andric-Most_na_Drine:0:shuff:5593,cs:Andric-Most_na_Drine:0:shuff:5731,said,say,říkali,říkat,impf
en:Andric-Most_na_Drine:0:shuff:5594,cs:Andric-Most_na_Drine:0:shuff:5732,Come,come,pojďme,jít,impf
en:Andric-Most_na_Drine:0:shuff:5595,cs:Andric-Most_na_Drine:0:shuff:5733,help,help,nepomůže,pomoci,pf
en:Andric-Most_na_Drine:0:shuff:5596,cs:Andric-Most_na_Drine:0:shuff:5734,waved,wave,mávli,mávnout,pf
en:Andric-Most_na_Drine:0:shuff:5597,cs:Andric-Most_na_Drine:0:shuff:5735,heard,hear,Slyší,slyšet,impf
en:Andric-Most_na_Drine:0:shuff:5597,cs:Andric-Most_na_Drine:0:shuff:5735,saw,see,vidí,vidět,impf
en:Andric-Most_na_Drine:0:shuff:5599,cs:Andric-Most_na_Drine:0:shuff:5737,felt,feel,cítí,cítit,impf
en:Andric-Most_na_Drine:0:shuff:5600,cs:Andric-Most_na_Drine:0:shuff:5738,said,say,řekla,říci,pf
en:Andric-Most_na_Drine:0:shuff:5600,cs:Andric-Most_na_Drine:0:shuff:5738,said,say,řekla,říci,pf
en:Andric-Most_na_Drine:0:shuff:5603,cs:Andric-Most_na_Drine:0:shuff:5741,waiting,wait,očekával,očekávat,impf
en:Andric-Most_na_Drine:0:shuff:5603,cs:Andric-Most_na_Drine:0:shuff:5741,asked,ask,očekával,očekávat,impf
en:Andric-Most_na_Drine:0:shuff:5603,cs:Andric-Most_na_Drine:0:shuff:5741,stop,stop,přestal,přestat,pf
en:Andric-Most_na_Drine:0:shuff:5605,cs:Andric-Most_na_Drine:0:shuff:5743,say,say,povídáš,povídat,impf
en:Andric-Most_na_Drine:0:shuff:5607,cs:Andric-Most_na_Drine:0:shuff:5745,said,say,Říkám,říkat,impf
en:Andric-Most_na_Drine:0:shuff:5607,cs:Andric-Most_na_Drine:0:shuff:5745,torturing,torture,mučíte,mučit,impf
en:Andric-Most_na_Drine:0:shuff:5608,cs:Andric-Most_na_Drine:0:shuff:5746,Tell,tell,Povídej,povídat,impf
en:Andric-Most_na_Drine:0:shuff:5611,cs:Andric-Most_na_Drine:0:shuff:5749,transferred,transfer,přenáší,přenášet,impf
en:Andric-Most_na_Drine:0:shuff:5611,cs:Andric-Most_na_Drine:0:shuff:5749,begun,begin,začínají,začínat,impf
en:Andric-Most_na_Drine:0:shuff:5612,cs:Andric-Most_na_Drine:0:shuff:5750,touched,touch,sáhnout,sáhnout,pf
en:Andric-Most_na_Drine:0:shuff:5612,cs:Andric-Most_na_Drine:0:shuff:5750,change,change,měnit,měnit,impf
en:Andric-Most_na_Drine:0:shuff:5612,cs:Andric-Most_na_Drine:0:shuff:5750,changed,change,měnit,měnit,impf
en:Andric-Most_na_Drine:0:shuff:5612,cs:Andric-Most_na_Drine:0:shuff:5750,change,change,nezměnily,změnit,pf
en:Andric-Most_na_Drine:0:shuff:5612,cs:Andric-Most_na_Drine:0:shuff:5750,changed,change,nezměnily,změnit,pf
en:Andric-Most_na_Drine:0:shuff:5613,cs:Andric-Most_na_Drine:0:shuff:5751,came,come,přišla,přijít,pf
en:Andric-Most_na_Drine:0:shuff:5614,cs:Andric-Most_na_Drine:0:shuff:5752,forced,force,donuceni,donutit,pf
en:Andric-Most_na_Drine:0:shuff:5615,cs:Andric-Most_na_Drine:0:shuff:5753,changed,change,měnil,měnit,impf
en:Andric-Most_na_Drine:0:shuff:5616,cs:Andric-Most_na_Drine:0:shuff:5754,passed,pass,nevyslovil,vyslovit,pf
en:Andric-Most_na_Drine:0:shuff:5616,cs:Andric-Most_na_Drine:0:shuff:5754,pronouncing,pronounce,nevyslovil,vyslovit,pf
en:Andric-Most_na_Drine:0:shuff:5617,cs:Andric-Most_na_Drine:0:shuff:5755,changed,change,mění,měnit,impf
en:Andric-Most_na_Drine:0:shuff:5617,cs:Andric-Most_na_Drine:0:shuff:5755,dug,dig,kopají,kopat,impf
en:Andric-Most_na_Drine:0:shuff:5618,cs:Andric-Most_na_Drine:0:shuff:5756,seeing,see,viděl,vidět,impf
en:Andric-Most_na_Drine:0:shuff:5618,cs:Andric-Most_na_Drine:0:shuff:5756,left,leave,přenechal,přenechat,pf
en:Andric-Most_na_Drine:0:shuff:5619,cs:Andric-Most_na_Drine:0:shuff:5757,defended,defend,hájil,hájit,impf
en:Andric-Most_na_Drine:0:shuff:5621,cs:Andric-Most_na_Drine:0:shuff:5759,think,think,nemyslí,myslet,impf
en:Andric-Most_na_Drine:0:shuff:5621,cs:Andric-Most_na_Drine:0:shuff:5759,ran,run,vede,vést,impf
en:Andric-Most_na_Drine:0:shuff:5622,cs:Andric-Most_na_Drine:0:shuff:5760,recognize,recognize,poznat,poznat,pf
en:Andric-Most_na_Drine:0:shuff:5623,cs:Andric-Most_na_Drine:0:shuff:5761,reassured,reassure,uklidní,uklidnit,pf
en:Andric-Most_na_Drine:0:shuff:5623,cs:Andric-Most_na_Drine:0:shuff:5761,told,tell,řekne,říci,pf
en:Andric-Most_na_Drine:0:shuff:5628,cs:Andric-Most_na_Drine:0:shuff:5764,slept,sleep,nespal,spát,impf
en:Andric-Most_na_Drine:0:shuff:5628,cs:Andric-Most_na_Drine:0:shuff:5764,asked,ask,ptali,ptát,impf
en:Andric-Most_na_Drine:0:shuff:5628,cs:Andric-Most_na_Drine:0:shuff:5764,welcome,welcome,uvítají,uvítat,pf
en:Andric-Most_na_Drine:0:shuff:5629,cs:Andric-Most_na_Drine:0:shuff:5765,imagined,imagine,Představovali,představovat,impf
en:Andric-Most_na_Drine:0:shuff:5631,cs:Andric-Most_na_Drine:0:shuff:5767,brought,bring,přinesli,přinést,pf
en:Andric-Most_na_Drine:0:shuff:5631,cs:Andric-Most_na_Drine:0:shuff:5767,rose,rise,zvedá,zvedat,impf
en:Andric-Most_na_Drine:0:shuff:5635,cs:Andric-Most_na_Drine:0:shuff:5770,approached,approach,přiblížili,přiblížit,pf
en:Andric-Most_na_Drine:0:shuff:5635,cs:Andric-Most_na_Drine:0:shuff:5770,left,leave,opouštěl,opouštět,impf
en:Andric-Most_na_Drine:0:shuff:5635,cs:Andric-Most_na_Drine:0:shuff:5770,left,leave,opouštěl,opouštět,impf
en:Andric-Most_na_Drine:0:shuff:5635,cs:Andric-Most_na_Drine:0:shuff:5770,left,leave,nechával,nechávat,impf
en:Andric-Most_na_Drine:0:shuff:5635,cs:Andric-Most_na_Drine:0:shuff:5770,left,leave,nechával,nechávat,impf
en:Andric-Most_na_Drine:0:shuff:5635,cs:Andric-Most_na_Drine:0:shuff:5770,gathered,gather,sebrat,sebrat,pf
en:Andric-Most_na_Drine:0:shuff:5635,cs:Andric-Most_na_Drine:0:shuff:5770,left,leave,odejít,odejít,pf
en:Andric-Most_na_Drine:0:shuff:5635,cs:Andric-Most_na_Drine:0:shuff:5770,left,leave,odejít,odejít,pf
en:Andric-Most_na_Drine:0:shuff:5637,cs:Andric-Most_na_Drine:0:shuff:5772,want,want,Nechtělo,chtít,impf
en:Andric-Most_na_Drine:0:shuff:5637,cs:Andric-Most_na_Drine:0:shuff:5772,did,do,nešlo,jít,impf
en:Andric-Most_na_Drine:0:shuff:5639,cs:Andric-Most_na_Drine:0:shuff:5774,reached,reach,došli,dojít,pf
en:Andric-Most_na_Drine:0:shuff:5639,cs:Andric-Most_na_Drine:0:shuff:5774,began,begin,začínají,začínat,impf
en:Andric-Most_na_Drine:0:shuff:5639,cs:Andric-Most_na_Drine:0:shuff:5774,reached,reach,předal,předat,pf
en:Andric-Most_na_Drine:0:shuff:5639,cs:Andric-Most_na_Drine:0:shuff:5774,gave,give,předal,předat,pf
en:Andric-Most_na_Drine:0:shuff:5640,cs:Andric-Most_na_Drine:0:shuff:5775,saw,see,vidět,vidět,impf
en:Andric-Most_na_Drine:0:shuff:5641,cs:Andric-Most_na_Drine:0:shuff:5776,drag,drag,táhl,táhnout,impf
en:Andric-Most_na_Drine:0:shuff:5643,cs:Andric-Most_na_Drine:0:shuff:5779,told,tell,Sdělil,sdělit,pf
en:Andric-Most_na_Drine:0:shuff:5643,cs:Andric-Most_na_Drine:0:shuff:5779,done,do,jde,jít,impf
en:Andric-Most_na_Drine:0:shuff:5643,cs:Andric-Most_na_Drine:0:shuff:5779,told,tell,říká,říkat,impf
en:Andric-Most_na_Drine:0:shuff:5643,cs:Andric-Most_na_Drine:0:shuff:5779,saying,say,říká,říkat,impf
en:Andric-Most_na_Drine:0:shuff:5644,cs:Andric-Most_na_Drine:0:shuff:5780,heard,hear,uslyšel,uslyšet,pf
en:Andric-Most_na_Drine:0:shuff:5645,cs:Andric-Most_na_Drine:0:shuff:5781,disappeared,disappear,zmizel,zmizet,pf
en:Andric-Most_na_Drine:0:shuff:5646,cs:Andric-Most_na_Drine:0:shuff:5782,concealed,conceal,tajili,tajit,impf
en:Andric-Most_na_Drine:0:shuff:5646,cs:Andric-Most_na_Drine:0:shuff:5782,gave,give,dávali,dávat,impf
en:Andric-Most_na_Drine:0:shuff:5647,cs:Andric-Most_na_Drine:0:shuff:5783,ask,ask,zeptat,zeptat,pf
en:Andric-Most_na_Drine:0:shuff:5647,cs:Andric-Most_na_Drine:0:shuff:5783,considered,consider,považovali,považovat,impf
en:Andric-Most_na_Drine:0:shuff:5648,cs:Andric-Most_na_Drine:0:shuff:5784,hidden,hide,schovávali,schovávat,impf
en:Andric-Most_na_Drine:0:shuff:5650,cs:Andric-Most_na_Drine:0:shuff:5786,left,leave,opustila,opustit,pf
en:Andric-Most_na_Drine:0:shuff:5650,cs:Andric-Most_na_Drine:0:shuff:5786,began,begin,začalo,začít,pf
en:Andric-Most_na_Drine:0:shuff:5651,cs:Andric-Most_na_Drine:0:shuff:5787,crossed,cross,Přešli,přejít,pf
en:Andric-Most_na_Drine:0:shuff:5654,cs:Andric-Most_na_Drine:0:shuff:5790,left,leave,opustili,opustit,pf
en:Andric-Most_na_Drine:0:shuff:5657,cs:Andric-Most_na_Drine:0:shuff:5792,continued,continue,pokračoval,pokračovat,impf
en:Andric-Most_na_Drine:0:shuff:5660,cs:Andric-Most_na_Drine:0:shuff:5794,appeal,appeal,odvolávat,odvolávat,impf
en:Andric-Most_na_Drine:0:shuff:5662,cs:Andric-Most_na_Drine:0:shuff:5796,calmed,calm,uklidnil,uklidnit,pf
en:Andric-Most_na_Drine:0:shuff:5664,cs:Andric-Most_na_Drine:0:shuff:5798,hurt,hurt,bolela,bolet,impf
en:Andric-Most_na_Drine:0:shuff:5665,cs:Andric-Most_na_Drine:0:shuff:5799,tell,tell,povědět,povědět,pf
en:Andric-Most_na_Drine:0:shuff:5665,cs:Andric-Most_na_Drine:0:shuff:5799,means,mean,znamená,znamenat,impf
en:Andric-Most_na_Drine:0:shuff:5666,cs:Andric-Most_na_Drine:0:shuff:5800,wanted,want,přál,přát,impf
en:Andric-Most_na_Drine:0:shuff:5666,cs:Andric-Most_na_Drine:0:shuff:5800,continue,continue,pokračoval,pokračovat,impf
en:Andric-Most_na_Drine:0:shuff:5666,cs:Andric-Most_na_Drine:0:shuff:5800,found,find,nacházel,nacházet,impf
en:Andric-Most_na_Drine:0:shuff:5667,cs:Andric-Most_na_Drine:0:shuff:5801,remembered,remember,vzpomínalo,vzpomínat,impf
en:Andric-Most_na_Drine:0:shuff:5668,cs:Andric-Most_na_Drine:0:shuff:5802,Working,work,Pracoval,pracovat,impf
en:Andric-Most_na_Drine:0:shuff:5668,cs:Andric-Most_na_Drine:0:shuff:5802,reconciled,reconcile,smířil,smířit,pf
en:Andric-Most_na_Drine:0:shuff:5669,cs:Andric-Most_na_Drine:0:shuff:5803,Sitting,sit,Seděl,sedět,impf
en:Andric-Most_na_Drine:0:shuff:5669,cs:Andric-Most_na_Drine:0:shuff:5803,replied,reply,odpovídal,odpovídat,impf
en:Andric-Most_na_Drine:0:shuff:5669,cs:Andric-Most_na_Drine:0:shuff:5803,dissuade,dissuade,odrazovali,odrazovat,impf
en:Andric-Most_na_Drine:0:shuff:5669,cs:Andric-Most_na_Drine:0:shuff:5803,pitied,pity,litovali,litovat,impf
en:Andric-Most_na_Drine:0:shuff:5670,cs:Andric-Most_na_Drine:0:shuff:5804,let,let,nenechali,nechat,pf
en:Andric-Most_na_Drine:0:shuff:5670,cs:Andric-Most_na_Drine:0:shuff:5804,serve,serve,obsluhovat,obsluhovat,impf
en:Andric-Most_na_Drine:0:shuff:5673,cs:Andric-Most_na_Drine:0:shuff:5807,allow,allow,nenecháš,nechat,pf
en:Andric-Most_na_Drine:0:shuff:5674,cs:Andric-Most_na_Drine:0:shuff:5808,means,mean,znamená,znamenat,impf
en:Andric-Most_na_Drine:0:shuff:5675,cs:Andric-Most_na_Drine:0:shuff:5809,paid,pay,nevěnovaly,věnovat,impf
en:Andric-Most_na_Drine:0:shuff:5675,cs:Andric-Most_na_Drine:0:shuff:5809,letting,let,nechávaly,nechávat,impf
en:Andric-Most_na_Drine:0:shuff:5675,cs:Andric-Most_na_Drine:0:shuff:5809,go,go,chodit,chodit,impf
en:Andric-Most_na_Drine:0:shuff:5675,cs:Andric-Most_na_Drine:0:shuff:5809,liked,like,chtěl,chtít,impf
en:Andric-Most_na_Drine:0:shuff:5675,cs:Andric-Most_na_Drine:0:shuff:5809,say,say,mluvit,mluvit,impf
en:Andric-Most_na_Drine:0:shuff:5676,cs:Andric-Most_na_Drine:0:shuff:5810,come,come,nastaly,nastat,pf
en:Andric-Most_na_Drine:0:shuff:5677,cs:Andric-Most_na_Drine:0:shuff:5811,arrived,arrive,přišlo,přijít,pf
en:Andric-Most_na_Drine:0:shuff:5677,cs:Andric-Most_na_Drine:0:shuff:5811,called,call,přišlo,přijít,pf
en:Andric-Most_na_Drine:0:shuff:5677,cs:Andric-Most_na_Drine:0:shuff:5811,spread,spread,šíří,šířit,impf
en:Andric-Most_na_Drine:0:shuff:5677,cs:Andric-Most_na_Drine:0:shuff:5811,called,call,žádají,žádat,impf
en:Andric-Most_na_Drine:0:shuff:5678,cs:Andric-Most_na_Drine:0:shuff:5812,falling,fall,padá,padat,impf
en:Andric-Most_na_Drine:0:shuff:5680,cs:Andric-Most_na_Drine:0:shuff:5814,help,help,pomoct,pomoci,pf
en:Andric-Most_na_Drine:0:shuff:5680,cs:Andric-Most_na_Drine:0:shuff:5814,save,save,zachraňovat,zachraňovat,impf
en:Andric-Most_na_Drine:0:shuff:5682,cs:Andric-Most_na_Drine:0:shuff:5816,spoken,speak,nemluvil,mluvit,impf
en:Andric-Most_na_Drine:0:shuff:5682,cs:Andric-Most_na_Drine:0:shuff:5816,thought,think,přemýšlel,přemýšlet,impf
en:Andric-Most_na_Drine:0:shuff:5682,cs:Andric-Most_na_Drine:0:shuff:5816,done,do,dělal,dělat,impf
en:Andric-Most_na_Drine:0:shuff:5685,cs:Andric-Most_na_Drine:0:shuff:5819,sit,sit,usednout,usednout,pf
en:Andric-Most_na_Drine:0:shuff:5686,cs:Andric-Most_na_Drine:0:shuff:5820,seeing,see,podívali,podívat,pf
en:Andric-Most_na_Drine:0:shuff:5686,cs:Andric-Most_na_Drine:0:shuff:5820,looked,look,podívali,podívat,pf
en:Andric-Most_na_Drine:0:shuff:5686,cs:Andric-Most_na_Drine:0:shuff:5820,sat,sit,posadili,posadit,pf
en:Andric-Most_na_Drine:0:shuff:5687,cs:Andric-Most_na_Drine:0:shuff:5821,forgetting,forget,zapomínali,zapomínat,impf
en:Andric-Most_na_Drine:0:shuff:5687,cs:Andric-Most_na_Drine:0:shuff:5821,sitting,sit,sedí,sedět,impf
en:Andric-Most_na_Drine:0:shuff:5687,cs:Andric-Most_na_Drine:0:shuff:5821,waiting,wait,čekají,čekat,impf
en:Andric-Most_na_Drine:0:shuff:5692,cs:Andric-Most_na_Drine:0:shuff:5825,help,help,pomohl,pomoci,pf
en:Andric-Most_na_Drine:0:shuff:5692,cs:Andric-Most_na_Drine:0:shuff:5825,explain,explain,vysvětlil,vysvětlit,pf
en:Andric-Most_na_Drine:0:shuff:5693,cs:Andric-Most_na_Drine:0:shuff:5826,allowed,allow,nechali,nechat,pf
en:Andric-Most_na_Drine:0:shuff:5694,cs:Andric-Most_na_Drine:0:shuff:5827,gave,give,dávali,dávat,impf
en:Andric-Most_na_Drine:0:shuff:5696,cs:Andric-Most_na_Drine:0:shuff:5829,waited,wait,čeká,čekat,impf
en:Andric-Most_na_Drine:0:shuff:5696,cs:Andric-Most_na_Drine:0:shuff:5829,ask,ask,požádá,požádat,pf
en:Andric-Most_na_Drine:0:shuff:5696,cs:Andric-Most_na_Drine:0:shuff:5829,breathed,breathe,dýchá,dýchat,impf
en:Andric-Most_na_Drine:0:shuff:5696,cs:Andric-Most_na_Drine:0:shuff:5829,slackened,slacken,nepovolil,povolit,pf
en:Andric-Most_na_Drine:0:shuff:5696,cs:Andric-Most_na_Drine:0:shuff:5829,tuned,tune,ladí,ladit,impf
en:Andric-Most_na_Drine:0:shuff:5696,cs:Andric-Most_na_Drine:0:shuff:5829,wanting,want,přeje,přát,impf
en:Andric-Most_na_Drine:0:shuff:5696,cs:Andric-Most_na_Drine:0:shuff:5829,attract,attract,upoutal,upoutat,pf
en:Andric-Most_na_Drine:0:shuff:5697,cs:Andric-Most_na_Drine:0:shuff:5830,passed,pass,přejede,přejet,pf
en:Andric-Most_na_Drine:0:shuff:5698,cs:Andric-Most_na_Drine:0:shuff:5831,compare,compare,porovnat,porovnat,pf
en:Andric-Most_na_Drine:0:shuff:5698,cs:Andric-Most_na_Drine:0:shuff:5831,see,see,viděl,vidět,impf
en:Andric-Most_na_Drine:0:shuff:5700,cs:Andric-Most_na_Drine:0:shuff:5833,studied,study,nestuduju,studovat,impf
en:Andric-Most_na_Drine:0:shuff:5706,cs:Andric-Most_na_Drine:0:shuff:5838,sit,sit,seděl,sedět,impf
en:Andric-Most_na_Drine:0:shuff:5706,cs:Andric-Most_na_Drine:0:shuff:5838,lie,lie,ležel,ležet,impf
en:Andric-Most_na_Drine:0:shuff:5709,cs:Andric-Most_na_Drine:0:shuff:5840,begin,begin,přijde,přijít,pf
en:Andric-Most_na_Drine:0:shuff:5709,cs:Andric-Most_na_Drine:0:shuff:5840,called,call,přijde,přijít,pf
en:Andric-Most_na_Drine:0:shuff:5709,cs:Andric-Most_na_Drine:0:shuff:5840,go,go,pokračovat,pokračovat,impf
en:Andric-Most_na_Drine:0:shuff:5709,cs:Andric-Most_na_Drine:0:shuff:5840,continue,continue,pokračovat,pokračovat,impf
en:Andric-Most_na_Drine:0:shuff:5709,cs:Andric-Most_na_Drine:0:shuff:5840,called,call,neodvolají,odvolat,pf
en:Andric-Most_na_Drine:0:shuff:5710,cs:Andric-Most_na_Drine:0:shuff:5841,looked,look,díval,dívat,impf
en:Andric-Most_na_Drine:0:shuff:5713,cs:Andric-Most_na_Drine:0:shuff:5845,existed,exist,trvá,trvat,impf
en:Andric-Most_na_Drine:0:shuff:5714,cs:Andric-Most_na_Drine:0:shuff:5846,imagined,imagine,představit,představit,pf
en:Andric-Most_na_Drine:0:shuff:5715,cs:Andric-Most_na_Drine:0:shuff:5847,forced,force,nutí,nutit,impf
en:Andric-Most_na_Drine:0:shuff:5718,cs:Andric-Most_na_Drine:0:shuff:5850,gazed,gaze,dívá,dívat,impf
en:Andric-Most_na_Drine:0:shuff:5720,cs:Andric-Most_na_Drine:0:shuff:5853,attached,attach,přiložen,přiložit,pf
en:Andric-Most_na_Drine:0:shuff:5722,cs:Andric-Most_na_Drine:0:shuff:5855,agree,agree,domluvil,domluvit,pf
en:Andric-Most_na_Drine:0:shuff:5722,cs:Andric-Most_na_Drine:0:shuff:5855,buried,bury,pohřben,pohřbít,pf
en:Andric-Most_na_Drine:0:shuff:5722,cs:Andric-Most_na_Drine:0:shuff:5855,taken,take,vzal,vzít,pf
en:Andric-Most_na_Drine:0:shuff:5723,cs:Andric-Most_na_Drine:0:shuff:5856,endure,endure,snést,snést,pf
en:Andric-Most_na_Drine:0:shuff:5726,cs:Andric-Most_na_Drine:0:shuff:5858,turning,turn,otočil,otočit,pf
en:Andric-Most_na_Drine:0:shuff:5727,cs:Andric-Most_na_Drine:0:shuff:5859,get,get,Dostaneš,dostat,pf
en:Andric-Most_na_Drine:0:shuff:5727,cs:Andric-Most_na_Drine:0:shuff:5859,get,get,zůstane,zůstat,pf
en:Andric-Most_na_Drine:0:shuff:5727,cs:Andric-Most_na_Drine:0:shuff:5859,stays,stay,zůstane,zůstat,pf
en:Andric-Most_na_Drine:0:shuff:5728,cs:Andric-Most_na_Drine:0:shuff:5860,say,say,říct,říci,pf
en:Andric-Most_na_Drine:0:shuff:5729,cs:Andric-Most_na_Drine:0:shuff:5861,moderate,moderate,uklidnit,uklidnit,pf
en:Andric-Most_na_Drine:0:shuff:5729,cs:Andric-Most_na_Drine:0:shuff:5861,assure,assure,uklidnit,uklidnit,pf
en:Andric-Most_na_Drine:0:shuff:5729,cs:Andric-Most_na_Drine:0:shuff:5861,began,begin,přišli,přijít,pf
